ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
290,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void computeFeatures(),"protected void computeFeatures() {
    quoteFieldNames = (this.features & SerializerFeature.QuoteFieldNames.mask) != 0;
    useSingleQuotes = (this.features & SerializerFeature.UseSingleQuotes.mask) != 0;
    sortField = (this.features & SerializerFeature.SortField.mask) != 0;
    disableCircularReferenceDetect = (this.features & SerializerFeature.DisableCircularReferenceDetect.mask) != 0;
    beanToArray = (this.features & SerializerFeature.BeanToArray.mask) != 0;
    writeNonStringValueAsString = (this.features & SerializerFeature.WriteNonStringValueAsString.mask) != 0;
    notWriteDefaultValue = (this.features & SerializerFeature.NotWriteDefaultValue.mask) != 0;
    writeEnumUsingName = (this.features & SerializerFeature.WriteEnumUsingName.mask) != 0;
    writeEnumUsingToString = (this.features & SerializerFeature.WriteEnumUsingToString.mask) != 0;
    writeDirect = // 
    quoteFieldNames && // 
    (this.features & nonDirectFeatures) == 0 && (beanToArray || writeEnumUsingName);
    keySeperator = useSingleQuotes ? '\'' : '""';
    browserSecure = (this.features & SerializerFeature.BrowserSecure.mask) != 0;
    final long S0 = 0x4FFFFFFFFL, S1 = 0x8004FFFFFFFFL, S2 = 0x50000304ffffffffL;
    // long s = 0;
    // for (int i = 0; i <= 31; ++i) {
    // s |= (1L << i);
    // }
    // s |= (1L << '""');
    // 
    // //S0 = s;
    // //S1 = s | (1L << '/');
    // 
    // s |= (1L << '('); // 41
    // s |= (1L << ')'); // 42
    // s |= (1L << '<'); // 60
    // s |= (1L << '>'); // 62
    // S2 = s;
    sepcialBits = browserSecure ? S2 : (features & SerializerFeature.WriteSlashAsSpecial.mask) != 0 ? S1 : S0;
}", ,"// long s = 0;
[[SEP]]// for (int i = 0; i <= 31; ++i) {
[[SEP]]// s |= (1L << i);
[[SEP]]// }
[[SEP]]// s |= (1L << '""');
[[SEP]]// 
[[SEP]]// //S0 = s;
[[SEP]]// //S1 = s | (1L << '/');
[[SEP]]// 
[[SEP]]// s |= (1L << '('); // 41
[[SEP]]// s |= (1L << ')'); // 42
[[SEP]]// s |= (1L << '<'); // 60
[[SEP]]// s |= (1L << '>'); // 62
[[SEP]]// 
[[SEP]]// 
[[SEP]]// S2 = s;
","//[[SEP]]//[[SEP]]// long s = 0;// for (int i = 0; i <= 31; ++i) {// s |= (1L << i);// }// s |= (1L << '""');//// //S0 = s;// //S1 = s | (1L << '/');//// s |= (1L << '('); // 41// s |= (1L << ')'); // 42// s |= (1L << '<'); // 60// s |= (1L << '>'); // 62// S2 = s;",186,224,[0],0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0]",0,0,0,0,computeFeatures(),com.alibaba.fastjson.serializer.SerializeWriter,computeFeatures/0,False,186,0,3,3,0,16,0,16,0,3,0,0,0,0,0,12,0,13,0,15,16,0,0,0,0,0,41,4,0,False
291,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void write(int),"/**
 * Writes a character to the buffer.
 */
public void write(int c) {
    int newcount = count + 1;
    if (newcount > buf.length) {
        if (writer == null) {
            expandCapacity(newcount);
        } else {
            flush();
            newcount = 1;
        }
    }
    buf[count] = (char) c;
    count = newcount;
}","/**
 * Writes a character to the buffer.
 */
", , ,245,257,[0],0,[0],0,[0],0,0,0,0,write(int),com.alibaba.fastjson.serializer.SerializeWriter,write/1[int],False,245,1,61,59,2,3,2,14,0,1,1,2,2,1,0,1,0,0,0,2,4,1,2,0,0,0,14,1,0,True
292,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,"void write(char[], int, int)","/**
 * Writes characters to the buffer.
 *
 * @param c the data to be written
 * @param off the start offset in the data
 * @param len the number of chars that are written
 */
public void write(char[] c, int off, int len) {
    if (// 
    off < 0 || // 
    off > c.length || // 
    len < 0 || // 
    off + len > c.length || off + len < 0) {
        throw new IndexOutOfBoundsException();
    } else if (len == 0) {
        return;
    }
    int newcount = count + len;
    if (newcount > buf.length) {
        if (writer == null) {
            expandCapacity(newcount);
        } else {
            do {
                int rest = buf.length - count;
                System.arraycopy(c, off, buf, count, rest);
                count = buf.length;
                flush();
                len -= rest;
                off += rest;
            } while (len > buf.length);
            newcount = len;
        }
    }
    System.arraycopy(c, off, buf, count, len);
    count = newcount;
}","/**
 * Writes characters to the buffer.
 *
 * @param c the data to be written
 * @param off the start offset in the data
 * @param len the number of chars that are written
 */
","// 
[[SEP]]// 
[[SEP]]// 
[[SEP]]// 
",//[[SEP]]//[[SEP]]//[[SEP]]//,266,296,[0],0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,0,0,"write(char[], int, int)",com.alibaba.fastjson.serializer.SerializeWriter,"write/3[char[],int,int]",False,266,2,6,4,2,10,3,28,1,2,3,3,2,1,1,2,0,0,0,4,7,4,3,0,0,0,32,1,0,True
293,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,"void write(String, int, int)","/**
 * Write a portion of a string to the buffer.
 *
 * @param str String to be written from
 * @param off Offset from which to start reading characters
 * @param len Number of characters to be written
 */
public void write(String str, int off, int len) {
    int newcount = count + len;
    if (newcount > buf.length) {
        if (writer == null) {
            expandCapacity(newcount);
        } else {
            do {
                int rest = buf.length - count;
                str.getChars(off, off + rest, buf, count);
                count = buf.length;
                flush();
                len -= rest;
                off += rest;
            } while (len > buf.length);
            newcount = len;
        }
    }
    str.getChars(off, off + len, buf, count);
    count = newcount;
}","/**
 * Write a portion of a string to the buffer.
 *
 * @param str String to be written from
 * @param off Offset from which to start reading characters
 * @param len Number of characters to be written
 */
", , ,345,364,[0],0,[0],0,[0],0,0,0,0,"write(String, int, int)",com.alibaba.fastjson.serializer.SerializeWriter,"write/3[java.lang.String,int,int]",False,345,1,7,5,2,4,3,22,0,2,3,3,2,1,1,1,0,0,0,0,7,4,3,0,0,0,28,1,0,True
294,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void writeTo(Writer),"/**
 * Writes the contents of the buffer to another character stream.
 *
 * @param out the output stream to write to
 * @throws IOException If an I/O error occurs.
 */
public void writeTo(Writer out) throws IOException {
    if (this.writer != null) {
        throw new UnsupportedOperationException(""writer not null"");
    }
    out.write(buf, 0, count);
}","/**
 * Writes the contents of the buffer to another character stream.
 *
 * @param out the output stream to write to
 * @throws IOException If an I/O error occurs.
 */
", , ,372,377,[0],0,[0],0,[0],0,0,0,0,writeTo(Writer),com.alibaba.fastjson.serializer.SerializeWriter,writeTo/1[java.io.Writer],False,372,0,1,1,0,2,1,6,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,24,1,0,True
295,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,char[] toCharArray(),"/**
 * Returns a copy of the input data.
 *
 * @return an array of chars copied from the input data.
 */
public char[] toCharArray() {
    if (this.writer != null) {
        throw new UnsupportedOperationException(""writer not null"");
    }
    char[] newValue = new char[count];
    System.arraycopy(buf, 0, newValue, 0, count);
    return newValue;
}","/**
 * Returns a copy of the input data.
 *
 * @return an array of chars copied from the input data.
 */
", , ,406,414,[0],0,[0],0,[0],0,0,0,0,toCharArray(),com.alibaba.fastjson.serializer.SerializeWriter,toCharArray/0,False,406,1,0,0,0,2,1,8,1,1,0,1,0,0,0,1,0,0,1,2,1,0,1,0,0,0,21,1,0,True
296,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,char[] toCharArrayForSpringWebSocket(),"/**
 * only for springwebsocket
 * @return
 */
public char[] toCharArrayForSpringWebSocket() {
    if (this.writer != null) {
        throw new UnsupportedOperationException(""writer not null"");
    }
    char[] newValue = new char[count - 2];
    System.arraycopy(buf, 1, newValue, 0, count - 2);
    return newValue;
}","/**
 * only for springwebsocket
 * @return
 */
", , ,420,428,[0],0,[0],0,[0],0,0,0,0,toCharArrayForSpringWebSocket(),com.alibaba.fastjson.serializer.SerializeWriter,toCharArrayForSpringWebSocket/0,False,420,1,1,1,0,2,1,8,1,1,0,1,0,0,0,1,0,0,1,4,1,2,1,0,0,0,16,1,0,True
297,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,byte[] toBytes(String),"public byte[] toBytes(String charsetName) {
    return toBytes(// 
    charsetName == null || ""UTF-8"".equals(charsetName) ? // 
    IOUtils.UTF8 : Charset.forName(charsetName));
}", ,"// 
[[SEP]]// 
",//[[SEP]]//,430,434,[0],0,"[0, 0]",0,"[0, 0]",0,0,0,0,toBytes(String),com.alibaba.fastjson.serializer.SerializeWriter,toBytes/1[java.lang.String],False,430,2,3,2,1,3,3,3,1,0,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,False
298,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void close(),"/**
 * Close the stream. This method does not release the buffer, since its contents might still be required. Note:
 * Invoking this method in this class will have no effect.
 */
public void close() {
    if (writer != null && count > 0) {
        flush();
    }
    if (buf.length <= BUFFER_THRESHOLD) {
        bufLocal.set(buf);
    }
    this.buf = null;
}","/**
 * Close the stream. This method does not release the buffer, since its contents might still be required. Note:
 * Invoking this method in this class will have no effect.
 */
", , ,510,519,[0],0,[0],0,[0],0,0,0,0,close(),com.alibaba.fastjson.serializer.SerializeWriter,close/0,False,510,1,19,18,1,4,2,9,0,0,0,2,1,1,0,1,0,0,0,1,1,0,1,0,0,0,36,1,0,True
299,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void writeByteArray(byte[]),"public void writeByteArray(byte[] bytes) {
    if (isEnabled(SerializerFeature.WriteClassName.mask)) {
        writeHex(bytes);
        return;
    }
    int bytesLen = bytes.length;
    final char quote = useSingleQuotes ? '\'' : '""';
    if (bytesLen == 0) {
        String emptyString = useSingleQuotes ? ""''"" : ""\""\"""";
        write(emptyString);
        return;
    }
    final char[] CA = IOUtils.CA;
    // base64 algorithm author Mikael Grev
    // Length of even 24-bits.
    int eLen = (bytesLen / 3) * 3;
    // base64 character count
    int charsLen = ((bytesLen - 1) / 3 + 1) << 2;
    // char[] chars = new char[charsLen];
    int offset = count;
    int newcount = count + charsLen + 2;
    if (newcount > buf.length) {
        if (writer != null) {
            write(quote);
            for (int s = 0; s < eLen; ) {
                // Copy next three bytes into lower 24 bits of int, paying attension to sign.
                int i = (bytes[s++] & 0xff) << 16 | (bytes[s++] & 0xff) << 8 | (bytes[s++] & 0xff);
                // Encode the int into four chars
                write(CA[(i >>> 18) & 0x3f]);
                write(CA[(i >>> 12) & 0x3f]);
                write(CA[(i >>> 6) & 0x3f]);
                write(CA[i & 0x3f]);
            }
            // Pad and encode last bits if source isn't even 24 bits.
            // 0 - 2.
            int left = bytesLen - eLen;
            if (left > 0) {
                // Prepare the int
                int i = ((bytes[eLen] & 0xff) << 10) | (left == 2 ? ((bytes[bytesLen - 1] & 0xff) << 2) : 0);
                // Set last four chars
                write(CA[i >> 12]);
                write(CA[(i >>> 6) & 0x3f]);
                write(left == 2 ? CA[i & 0x3f] : '=');
                write('=');
            }
            write(quote);
            return;
        }
        expandCapacity(newcount);
    }
    count = newcount;
    buf[offset++] = quote;
    // Encode even 24-bits
    for (int s = 0, d = offset; s < eLen; ) {
        // Copy next three bytes into lower 24 bits of int, paying attension to sign.
        int i = (bytes[s++] & 0xff) << 16 | (bytes[s++] & 0xff) << 8 | (bytes[s++] & 0xff);
        // Encode the int into four chars
        buf[d++] = CA[(i >>> 18) & 0x3f];
        buf[d++] = CA[(i >>> 12) & 0x3f];
        buf[d++] = CA[(i >>> 6) & 0x3f];
        buf[d++] = CA[i & 0x3f];
    }
    // Pad and encode last bits if source isn't even 24 bits.
    // 0 - 2.
    int left = bytesLen - eLen;
    if (left > 0) {
        // Prepare the int
        int i = ((bytes[eLen] & 0xff) << 10) | (left == 2 ? ((bytes[bytesLen - 1] & 0xff) << 2) : 0);
        // Set last four chars
        buf[newcount - 5] = CA[i >> 12];
        buf[newcount - 4] = CA[(i >>> 6) & 0x3f];
        buf[newcount - 3] = left == 2 ? CA[i & 0x3f] : '=';
        buf[newcount - 2] = '=';
    }
    buf[newcount - 1] = quote;
}", ,"// base64 algorithm author Mikael Grev
[[SEP]]// Pad and encode last bits if source isn't even 24 bits.
[[SEP]]// Length of even 24-bits.
[[SEP]]// base64 character count
[[SEP]]// char[] chars = new char[charsLen];
[[SEP]]// Pad and encode last bits if source isn't even 24 bits.
[[SEP]]// Copy next three bytes into lower 24 bits of int, paying attension to sign.
[[SEP]]// Encode the int into four chars
[[SEP]]// 0 - 2.
[[SEP]]// Prepare the int
[[SEP]]// Set last four chars
[[SEP]]// Encode even 24-bits
[[SEP]]// Copy next three bytes into lower 24 bits of int, paying attension to sign.
[[SEP]]// Encode the int into four chars
[[SEP]]// 0 - 2.
[[SEP]]// Prepare the int
[[SEP]]// Set last four chars
","// base64 algorithm author Mikael Grev// Length of even 24-bits.[[SEP]]// base64 character count[[SEP]]// char[] chars = new char[charsLen];[[SEP]]// Copy next three bytes into lower 24 bits of int, paying attension to sign.[[SEP]]// Encode the int into four chars[[SEP]]// Pad and encode last bits if source isn't even 24 bits.// 0 - 2.[[SEP]]// Prepare the int[[SEP]]// Set last four chars[[SEP]]// Encode even 24-bits[[SEP]]// Copy next three bytes into lower 24 bits of int, paying attension to sign.[[SEP]]// Encode the int into four chars[[SEP]]// Pad and encode last bits if source isn't even 24 bits.// 0 - 2.[[SEP]]// Prepare the int[[SEP]]// Set last four chars",555,638,[0],0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,writeByteArray(byte[]),com.alibaba.fastjson.serializer.SerializeWriter,writeByteArray/1[byte[]],False,555,3,8,3,5,15,5,59,3,17,1,5,5,5,2,6,0,27,2,65,28,34,3,0,0,0,30,1,0,False
300,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,"void writeLongAndChar(long, char)","/**
 * @deprecated
 */
public void writeLongAndChar(long i, char c) throws IOException {
    writeLong(i);
    write(c);
}","/**
 * @deprecated
 */
", , ,746,749,[1],1,[0],0,[0],0,0,0,0,"writeLongAndChar(long, char)",com.alibaba.fastjson.serializer.SerializeWriter,"writeLongAndChar/2[long,char]",False,746,1,2,0,2,1,2,4,0,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,True
301,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,void writeLong(long),"public void writeLong(long i) {
    boolean needQuotationMark = // 
    isEnabled(SerializerFeature.BrowserCompatible) && // 
    (!isEnabled(SerializerFeature.WriteClassName)) && (i > 9007199254740991L || i < -9007199254740991L);
    if (i == Long.MIN_VALUE) {
        if (needQuotationMark) {
            write(""\""-9223372036854775808\"""");
        } else {
            write(""-9223372036854775808"");
        }
        return;
    }
    int size = (i < 0) ? IOUtils.stringSize(-i) + 1 : IOUtils.stringSize(i);
    int newcount = count + size;
    if (needQuotationMark)
        newcount += 2;
    if (newcount > buf.length) {
        if (writer == null) {
            expandCapacity(newcount);
        } else {
            char[] chars = new char[size];
            IOUtils.getChars(i, size, chars);
            if (needQuotationMark) {
                write('""');
                write(chars, 0, chars.length);
                write('""');
            } else {
                write(chars, 0, chars.length);
            }
            return;
        }
    }
    if (needQuotationMark) {
        buf[count] = '""';
        IOUtils.getChars(i, newcount - 1, buf);
        buf[newcount - 1] = '""';
    } else {
        IOUtils.getChars(i, newcount, buf);
    }
    count = newcount;
}", ,"// 
[[SEP]]// 
",//[[SEP]]//,751,795,[0],0,"[0, 0]",0,"[0, 0]",0,0,0,0,writeLong(long),com.alibaba.fastjson.serializer.SerializeWriter,writeLong/1[long],False,751,3,21,14,7,11,7,42,2,4,1,7,5,5,0,2,0,3,2,9,8,4,3,0,0,0,18,1,0,False
302,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\serializer\SerializeWriter.java,com.alibaba.fastjson.serializer.SerializeWriter,"void writeNull(int, int)","public void writeNull(int beanFeatures, int feature) {
    if (// 
    (beanFeatures & feature) == 0 && (this.features & feature) == 0) {
        writeNull();
        return;
    }
    if ((beanFeatures & SerializerFeature.WriteMapNullValue.mask) != 0 && (beanFeatures & ~SerializerFeature.WriteMapNullValue.mask & SerializerFeature.WRITE_MAP_NULL_FEATURES) == 0) {
        writeNull();
        return;
    }
    if (feature == SerializerFeature.WriteNullListAsEmpty.mask) {
        write(""[]"");
    } else if (feature == SerializerFeature.WriteNullStringAsEmpty.mask) {
        writeString("""");
    } else if (feature == SerializerFeature.WriteNullBooleanAsFalse.mask) {
        write(""false"");
    } else if (feature == SerializerFeature.WriteNullNumberAsZero.mask) {
        write('0');
    } else {
        writeNull();
    }
}", ,"// 
",//,805,829,[0],0,[0],0,[0],0,0,0,0,"writeNull(int, int)",com.alibaba.fastjson.serializer.SerializeWriter,"writeNull/2[int,int]",False,805,1,6,2,4,14,4,25,2,0,2,4,4,7,0,8,0,4,3,4,0,0,1,0,0,0,6,1,0,False
